ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001437749-25-021940	2478569	Common Stock				2097.0	F1			D			
0001437749-25-021938	2669978	Common Stock				68953.0	F2, F1			D		By Foundation	
0001437749-25-021938	2669979	Common Stock				14920.0				I		By LLC	
0001437749-25-021938	2669980	Common Stock				69440.0				I		By Trust	
0001437749-25-021938	2669981	Common Stock				12054.0				I			
0001437749-25-021936	2702405	Common Stock				832.0				I			
0001437749-25-021936	2702404	Common Stock				7400.0				I		By 401k	
0001437749-25-021936	2702403	Common Stock				19395.0	F2, F1			D		By Partnership	
0001437749-25-021935	2486825	Common Stock				9295.0	F2, F1			D		By Spouse	
0001437749-25-021935	2486826	Common Stock				400.0				I			
0001437749-25-021934	2478514	Common Stock				537263.0	F1, F2			D			
0001127602-25-018587	2478511	Common Stock				10000.0				I		By Wife	
0001127602-25-018587	2478510	Common Stock				10000.0				I		Family Trust 3	
0001127602-25-018587	2478508	Common Stock				10000.0				I		Family Trust 1	
0001127602-25-018587	2478509	Common Stock				10000.0				I		Family Trust 2	
0001437749-25-021933	2478603	Common Stock				12446.0	F1			D			
0000712534-25-000159	2730160	Common Stock				485.07				I		Spouse IRA	
0000712534-25-000156	2563807	Common Stock				1094.62				I		401(k) Plan	
0000712534-25-000156	2563806	Common Stock				409.0				I		By Rosella Kellogg Revocable Trust	
0000712534-25-000154	2478475	Common Stock				3.0				I		Held by Son	
0000712534-25-000154	2478474	Common Stock				12.0				I		By Son	
0000712534-25-000152	2478524	Common Stock				91262.0				I		By Patrick J Fehring Trust	
0000712534-25-000152	2478523	Common				20605.0				I		By Spouse	
0001062993-25-012434	2478581	Humana Common	F1			765.0	F1			D			
0001127602-25-018581	2478394	Common Stock				6688.0				D			
0000907242-25-000006	2798482	Common Stock				5000.0				D			
0001127602-25-018578	2478500	Common Stock				42712.19	F1			I		Deferred Comp Plan	
0001415889-25-018936	2622809	Common Stock				10080.0				I		By Roth IRA	
0001415889-25-018936	2622810	Common Stock				100.0				I		By SIMPLE IRA	
0001437749-25-021927	2578365	Common Stock				1099.0				I		By Stock Award II	F1
0001437749-25-021927	2578366	Common Stock				586.0	F6			I		By 401(k)	
0001437749-25-021927	2578362	Common Stock				2926.0	F5			I		By Stock Award V	F4
0001437749-25-021927	2578364	Common Stock				1632.0				I		By Stock Award III	F2
0001437749-25-021927	2578363	Common Stock				2435.0				I		By Stock Award IV	F3
0001127602-25-018574	2530179	Class A Common Stock				188.0				I		Serves as Trustee of the GSTs for the benefit of Julia R. Kuipers	F2
0001127602-25-018574	2530178	Class A Common Stock				6957.0				I		Held in trust fbo Reporting Person's spouse.	F2
0001127602-25-018574	2530177	Class A Common Stock				10738.0				I		Reporting Person serves as Trustee of Trusts for the benefit of the Estate of Alfred M. Rankin Sr.	
0001127602-25-018572	2478494	Class A Common Stock				6957.0				I		serves as Trustee of a Trust for the benefit of Chloe O. Rankin	
0001127602-25-018572	2478495	Class A Common Stock				188.0				I		Spouse serves as trustee of GSTs for the benefit of Julia Kuipers	F2
0001127602-25-018572	2478493	Class A Common Stock				10738.0				I		Spouse serves as Trustee of Trusts for the benefit of the Estate of Alfred M. Rankin Sr.	
0001127602-25-018569	2552807	Class A Common Stock				1967.0				I		child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018569	2552812	Class A Common Stock				2800.0				I		Held in an Individual Retirement Account for the benefit of the Reporting Person	
0001127602-25-018569	2552811	Class A Common Stock				183605.0				I		Held by Trust for the benefit of Reporting Person's Spouse	F2
0001127602-25-018569	2552810	Class A Common Stock				2647.0				I		Spouse serves as Trustee of GSTs for the benefit of Helen R. Butler	F2
0001127602-25-018569	2552809	Class A Common Stock				153313.0				I		Spouse's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018569	2552808	Class A Common Stock				12388.0				I		Reporting Person is trustee of Trust fbo child.	F2
0001127602-25-018569	2552806	Class A Common Stock				12700.0				I		Reporting Person is trustee of Trust fbo child.	F2
0001127602-25-018569	2552805	Class A Common Stock				1967.0				I		child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018568	2478423	Class A Common Stock				12388.0				I		held in trust for the benefit of Reporting Person's child	F2
0001127602-25-018568	2478427	Class A Common Stock				2800.0				I		Individual Retirement Account for the benefit of the Reporting Person's spouse	F2
0001127602-25-018568	2478421	Class A Common Stock				12700.0				I		held in Trust for the benefit of Reporting Person's child	F2
0001127602-25-018568	2478422	Class A Common Stock				1967.0				I		Child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018568	2478426	Class A Common Stock				183605.0				I		held by Trust for the benefit of Reporting Person	
0001127602-25-018568	2478424	Class A Common Stock				153313.0				I		proportionate partnership interest shares held by AMR Associates LP	
0001127602-25-018568	2478425	Class A Common Stock				2647.0				I		Reporting Person serves as Trustee of GSTs for the benefit of Helen R. Butler	
0001127602-25-018568	2478420	Class A Common Stock				1967.0				I		Child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018567	2612000	Common Stock				45872.57	F1			I		Deferred Comp Plan	
0001628280-25-033904	2674530	Common Stock				1842.0	F3			I		By IRA	
0001628280-25-033904	2674531	Common Stock				60.0				I		By Children	
0000907242-25-000005	2478573	Common Stock				12200.0				D			
0001628280-25-033902	2478343	Common Stock				1004.0				I		By ESOP	
0001127602-25-018554	2478506	Class A Common Stock				108844.0				I		Prop interests in shares held by Abigail LLC in Ted Taplin Common Trust which Rep Person is Trustee	
0001127602-25-018554	2478505	Class A Common Stock				11510.0				I		Held by Spouse	F2
0001127602-25-018554	2478504	Class A Common Stock				61138.0				I		Proportionate interest in shares held by Corky LLC	
0001127602-25-018554	2478503	Class A Common Stock				108844.0				I		Proportionate interest in shares held by Abigail LLC held in trust fbo reporting person	
0001127602-25-018554	2478507	Class A Common Stock				11143.0				I		Reporting Person is trustee of trust fbo Reporting Person  children	
0001127602-25-018552	2478337	Class A Common Stock				983.0				I		Spouse is Trustee of CRW 2020 GST trust fbo Margo Williams	F2
0001127602-25-018552	2478336	Class A Common Stock				9961.0				I		Reporting Person?s spouse is trustee of a Trust fbo child.	F2
0001127602-25-018552	2478335	Class A Common Stock				1967.0				I		Child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018552	2478334	Class A Common Stock				983.0				I		Spouse is Trustee of CRW 2020 GST trust fbo Helen Williams	F2
0001127602-25-018552	2478333	Class A Common Stock				7211.0				I		Reporting Person?s spouse is trustee of a Trust fbo child.	F2
0001127602-25-018552	2478332	Class A Common Stock				1967.0				I		Child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018552	2478331	Class A Common Stock				983.0				I		Serves as Trustee of HRB 2020 GST trust fbo Griffin Butler	F2
0001127602-25-018552	2478330	Class A Common Stock				182185.0				I		Held by trust for the benefit of Reporting Person	
0001127602-25-018552	2478329	Class A Common Stock				2647.0				I		Reporting Person serves as Trustee of GSTs for the benefit of Clara R. Williams	
0001127602-25-018552	2478327	Class A Common Stock				153313.0				I		proportionate partnership interest shares held by AMR Associates LP	
0001127602-25-018552	2478328	Class A Common Stock				983.0				I		Serves as Trustee of HRB 2020 GST trust fbo Clara Butler	F2
0001628280-25-033895	2478348	Common Stock				4919.0				I		By Spouse ESOP	
0001628280-25-033895	2478346	Common Stock				20970.0	F3, F5			I		By Spouse	
0001628280-25-033895	2478347	Common Stock				3963.0				I		By ESOP	
0001628280-25-033892	2558696	Common Stock				6555.0				I		By ESOP	
0001628280-25-033890	2602972	Common Stock				36148.0				I		By IRA	
0001628280-25-033890	2602973	Common Stock				819.0				I		By ESOP	
0001628280-25-033888	2505827	Common Stock				3292.0				I		By IRA	
0001628280-25-033886	2478513	Common Stock				5033.0				I		By ESOP	
0001628280-25-033886	2478512	Common Stock				3285.0				I		By Spouse 401(k)	
0001628280-25-033884	2478459	Common Stock				2374.0				I		By IRA	
0001628280-25-033884	2478460	Common Stock				5708.0				I		By ESOP	
0002075363-25-000002	2478369	Common Stock, par value $0.01 per share				0.0				D			
0001127602-25-018530	2478472	Class A Common Stock				983.0				I		Serves as Trustee of CRW 2020 GST trust fbo Margo Williams	F2
0001127602-25-018530	2478471	Class A Common Stock				9961.0				I		Reporting Person is Trustee of a Trust for the benefit of Reporting Person's child	F2
0001127602-25-018530	2478470	Class A Common Stock				1967.0				I		Child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018530	2478469	Class A Common Stock				983.0				I		Serves as Trustee of CRW 2020 GST trust fbo Helen Williams	F2
0001127602-25-018530	2478468	Class A Common Stock				7211.0				I		Reporting Person is Trustee of a Trust for the benefit of Reporting Person's child	F2
0001127602-25-018530	2478467	Class A Common Stock				1967.0				I		Child's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018530	2478466	Class A Common Stock				983.0				I		Spouse is Trustee of HRB 2020 GST trust fbo Griffin Butler	F2
0001127602-25-018530	2478465	Class A Common Stock				182185.0				I		Held by trust for the benefit of Reporting Person's Spouse	F2
0001127602-25-018530	2478464	Class A Common Stock				2647.0				I		Spouse serves as Trustee of GSTs for the benefit of Clara R. Williams	F2
0001127602-25-018530	2478462	Class A Common Stock				153313.0				I		Spouse's proportionate partnership interest shares held by AMR Associates LP	F2
0001127602-25-018530	2478463	Class A Common Stock				983.0				I		Spouse is Trustee of HRB 2020 GST trust fbo Clara Butler	F2
0000932781-25-000032	2517244	Common Stock				3927.0				I		By Glory Communications, Inc.	
0001628280-25-033871	2575441	Common shares, $2 par value				2961.0				D			
0000932781-25-000031	2478344	Common Stock				42983.0				I		By Yuhjen Jane Caho Family Trust	
0001403412-25-000007	2602875	Common Units - Class A				446462.0				I		Sarah Margaret Davison Trust	F3
0001403412-25-000007	2602876	Common Units - Class A				446460.0				I		William Charles Davison Trust	F3
0001403412-25-000007	2602877	Common Units - Class A				187856.0				I		James E. and Margaret A.B. Davison Special Trust	F4
0001403412-25-000007	2602874	Common Units - Class A				446461.0				I		James Ellis Davison, III Trust	F3
0001403411-25-000004	2478549	Common Units - Class A				1010835.0				I		Terminal Services, Inc.	F3
0001415889-25-018910	2726542	Common Stock				13692.0				I		By IRA	
0001505732-25-000115	2483787	Common Stock				15000.0				D	F3		
0001505732-25-000115	2483788	Common Stock				3334.0				D	F4		
0001127602-25-018512	2502899	Common Stock				152696.0				I		Quirk 2002 Trust	
0001127602-25-018512	2502898	Common Stock				41.0				I		401(k)	
0001505732-25-000113	2507929	Common Stock				1470.0				D	F3		
0001505732-25-000113	2507930	Common Stock				245.0				D	F4		
0001505732-25-000113	2507932	Common Stock				3262.0				D	F6		
0001505732-25-000113	2507933	Common Stock				1529.0				D	F7		
0001505732-25-000113	2507931	Common Stock				490.0				D	F5		
0001127602-25-018510	2692674	Common Stock				753.0				I		Michael J. Nolan Trust	
0001437749-25-021911	2544533	Common Stock				10000.0				I		By 401(k) Plan	
0001437749-25-021910	2513674	Common Stock				16789.0				I		By Guida Family Trust	
0001437749-25-021910	2513675	Common Stock				11884.0				I		By IRA	
0001437749-25-021908	2794978	Common Stock				14204.0				I		By Bhupen and Sejal Amin Family Trust	
0001437749-25-021908	2794979	Common Stock				5675.0				I		By Parent	
0001127602-25-018506	2537569	Common Stock				21625.0				I		Shares Held In Trust For My Children For Whom Others Are Trustee	
0001127602-25-018506	2537570	Common Stock				31758.0				I			
0001127602-25-018506	2537568	Common Stock				520.0				I		Self, Trustee For My Children	
0001127602-25-018506	2537567	Common Stock				292012.0				I		By Spouse	
0001127602-25-018506	2537566	Common Stock				266930.0				D		Beneficiary Of Trust	
0001437749-25-021893	2539721	Common Stock				2723.0				I		By ESOP	
0001437749-25-021893	2539720	Common Stock				604.0				I		By IRA	
0001437749-25-021893	2539719	Common Stock				47780.0				I		By 401(k)	
0001127602-25-018495	2736164	Class A Common Stock				14160.0				I		AMR - IRA	F4
0001127602-25-018495	2736168	Class A Common Stock				34936.0				I		VGR - Trust	F8
0001127602-25-018495	2736167	Class A Common Stock				10110.0				I		BTR-Class A Trust	F7
0001127602-25-018495	2736166	Class A Common Stock				2044.0				I		AMR Associates NC, L.P.	F6
0001127602-25-018495	2736165	Class A Common Stock				1975.0				I		AMR - RMI (Delaware)	F5
0001127602-25-018494	2796483	Class A Common Stock				14160.0				I		AMR - IRA	F4
0001127602-25-018494	2796485	Class A Common Stock				2044.0				I		AMR Associates NC, L.P.	F6
0001127602-25-018494	2796484	Class A Common Stock				1975.0				I		AMR - RMI (Delaware)	F5
0001127602-25-018494	2796487	Class A Common Stock				34936.0				I		VGR - Trust	F7
0001127602-25-018494	2796486	Class A Common Stock				10110.0				I		BTR - Class A Trust	
0001127602-25-018492	2478417	Class A Common Stock				18707.0				I		Proportionate membership interest in shares held by Abigail LLC	
0001127602-25-018492	2478416	Class A Common Stock				157095.0				I		Proportionate membership interest in shares held by Abigail II, LLC	
0001127602-25-018492	2478418	Class A Common Stock				5755.0				I		By Spouse	F4
0001127602-25-018491	2644303	Class A Common Stock				645.0				I		By Spouse	F7
0001127602-25-018491	2644304	Class A Common Stock				500.0				I		By RAII/Spouse	F8
0001127602-25-018491	2644305	Class A Common Stock				7637.0				I		By Spouse/Co-Trustee for Child2/RAII	F5
0001127602-25-018491	2644306	Class A Common Stock				4236.0				I		By Spouse/Co-Trustee for Child2/Trust	F6
0001127602-25-018491	2644307	Class A Common Stock				563.0				I			
0001127602-25-018491	2644300	Class A Common Stock				722.0				D		By RAII	F4
0001127602-25-018491	2644301	Class A Common Stock				2058.0				I		By Spouse/Co-Trustee for Child1/RAII	F5
0001127602-25-018491	2644302	Class A Common Stock				4384.0				I		By Spouse/Co-Trustee for Child1/Trust	F6
0001127602-25-018490	2716612	Class A Common Stock				563.0				I		Trust/RAII/Child2	F8
0001127602-25-018490	2716611	Class A Common Stock	F5			7637.0				I		Trust/Child2	F7
0001127602-25-018490	2716610	Class A Common Stock	F5			500.0				D		By RAII	F9
0001127602-25-018490	2716609	Class A Common Stock				4384.0				I		Trust/RAII/Child1	F8
0001127602-25-018490	2716608	Class A Common Stock				645.0				I		Trust/Child1	F7
0001127602-25-018490	2716607	Class A Common Stock	F5			2058.0				I		By RAII/Spouse	F6
0001127602-25-018490	2716606	Class A Common Stock				722.0				I		By Spouse	F4
0001127602-25-018490	2716613	Class A Common Stock				4236.0				I			
0001127602-25-018488	2548136	Class A Common Stock				2191.0				I		By Trust/Daughter 1	F8
0001127602-25-018488	2548135	Class A Common Stock				9600.0				I		AMR - Trust3 (Grandchildren)	F7
0001127602-25-018488	2548134	Class A Common Stock				5320.0				I		AMR - Trust2 (SR)	F6
0001127602-25-018488	2548133	Class A Common Stock				6613.0				I		By Spouse/Trust	F5
0001127602-25-018488	2548132	Class A Common Stock				30904.0				I		By Assoc II/Spouse	F4
0001127602-25-018488	2548146	Class A Common Stock				2552.0				I		By Assoc II/Daughter 1	F16
0001127602-25-018488	2548147	Class A Common Stock				1975.0				I		By RMI (Delaware)	F17
0001127602-25-018488	2548137	Class A Common Stock				2191.0				I		By Trust/Daughter 2	F9
0001127602-25-018488	2548138	Class A Common Stock				2046.0				I		By Trust (Daughter 2)	F10
0001127602-25-018488	2548139	Class A Common Stock				620.0				I		By Trust/Daughter 2	F11
0001127602-25-018488	2548140	Class A Common Stock				16738.0				I		By Assoc II/Daughter 2	F12
0001127602-25-018488	2548141	Class A Common Stock				4944.0				I		By Assoc II/Daughter 2	F13
0001127602-25-018488	2548142	Class A Common Stock				745.0				I		By Assoc II/Daughter 2	F14
